name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,estimated_generation_gwh_2013,estimated_generation_gwh_2014,estimated_generation_gwh_2015,estimated_generation_gwh_2016,estimated_generation_gwh_2017,state,adj_latitude,adj_longitude,avg_air_temperature,avg_alpha,avg_aod,avg_asymmetry,avg_cld_opd_dcomp,avg_cld_reff_dcomp,avg_clearsky_dhi,avg_clearsky_dni,avg_clearsky_ghi,avg_cloud_press_acha,avg_cloud_type,avg_dew_point,avg_dhi,avg_dni,avg_ghi,avg_ozone,avg_relative_humidity,avg_solar_zenith_angle,avg_ssa,avg_surface_albedo,avg_surface_pressure,avg_total_precipitable_water,avg_wind_direction,avg_wind_speed,std_air_temperature,std_alpha,std_aod,std_asymmetry,std_cld_opd_dcomp,std_cld_reff_dcomp,std_clearsky_dhi,std_clearsky_dni,std_clearsky_ghi,std_cloud_press_acha,std_cloud_type,std_dew_point,std_dhi,std_dni,std_ghi,std_ozone,std_relative_humidity,std_solar_zenith_angle,std_ssa,std_surface_albedo,std_surface_pressure,std_total_precipitable_water,std_wind_direction,std_wind_speed,wind_u5,wind_5_10,wind_10_15,wind_15_20,wind_20_25,wind_o25,temp_u0,temp_0_10,temp_10_20,temp_20_30,temp_30_40,temp_o40,wind_power_density
Sacramento Soleil LLC,USA0056875,1,38.4498,-121.1647,Solar,,,,2008,EDF Renewable Asset Holdings  Inc.,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,58693,2019,1.778,1.692,1.73,1.683,1.71,1.537,1.446,1.67,1.48,1.66,1.54,0.69,California,38.45,-121.18,16.4125684931507,1.13344406392694,0.106250742009132,0.641216894977169,2.28117694063927,3.04233561643836,44.4430365296804,349.809360730594,243.99897260274,88.5554794520548,2.10627853881279,6.63963470319635,54.4099315068493,268.638127853881,214.312100456621,0.304592579908676,62.9444965753425,89.6886118721461,0.921178082191781,0.186849315068493,1000.76130136986,1.63140410958904,205.206506849315,2.02335616438356,8.26598027656268,0.279208517804408,0.053313104199231,0.008663073760499,9.37852990328304,8.68056595100961,52.10546862073,385.30943913299,319.704788020078,214.326820980102,2.9108138539383,4.37636526422544,75.7604152430775,358.973900245801,304.31488939645,0.030448221108737,26.6141160363249,36.9066554440248,0.022268705112158,0.02863452807645,5.02834296857651,0.637497491216485,75.3952881698111,1.31797293716573,0.968150684931507,0.031506849315069,0.000342465753425,0,0,0,0,0.213698630136986,0.486187214611872,0.211415525114155,0.084132420091324,0.004566210045662,13.2776600850196
Hall's Warehouse Solar Project,USA0056877,1.6,40.5737,-74.3944,Solar,,,,2009,Sunlight General Solar Fund II  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,1.869,1.28,1.508,1.456,1.782,1.648,1.557,2.41,2.29,2.3,1.99,2.25,New Jersey,40.57,-74.38,11.3586757990868,1.29000799086758,0.215157191780822,0.603304794520548,3.86919063926941,4.20373059360731,59.408904109589,300.008105022831,227.064840182648,134.476369863014,3.19440639269406,7.52762557077626,69.2132420091324,190.148173515982,174.11997716895,0.31265296803653,81.069194063927,89.723649543379,0.930825342465753,0.173369863013699,1006.43835616438,2.04964611872146,213.643264840183,1.45102739726027,10.0778648930996,0.215567346224014,0.173235814434014,0.014515092911107,11.5374717845058,9.70382733702434,78.0646884501392,346.67472885743,299.326202454974,247.73901818469,3.07248664618894,9.34583707421618,101.362718227991,299.086336565896,256.182104470904,0.035012654305414,17.9510627282044,35.8461621660494,0.032148579106725,0.17691848652016,8.37939356798634,1.36352178405406,93.9100075649431,0.782967277247432,0.998059360730593,0.001940639269406,0,0,0,0,0.125228310502283,0.319748858447489,0.29486301369863,0.241438356164384,0.018721461187215,0,3.98997074142608
Pennsauken Solar,USA0056883,3.9,39.9894,-75.04,Solar,,,,2013.948718,EPP Renewable Energy,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,2.523,2.402,2.352,2.308,2.369,2.041,2.292,2.11,2.04,2.25,1.61,2.3,New Jersey,39.97,-75.06,11.3212328767123,1.33429908675799,0.207921735159817,0.603404109589041,4.15080479452055,3.69647260273973,57.9752283105023,303.733447488584,228.841438356164,139.627853881279,3.13481735159817,7.6574200913242,68.762899543379,185.2149543379,172.415296803653,0.320518835616438,82.3341609589041,89.7255582191781,0.931303652968036,0.151616438356164,1009.54337899543,2.08057077625571,213.141552511416,1.87206621004566,10.0272121227638,0.218040541345867,0.180023118055521,0.013731315458002,12.3897521250381,8.42472080349428,76.5684175093059,349.471228197525,301.184205145259,255.410177940995,3.04178999639434,9.5683966446128,100.699043303232,297.625640988185,256.048218282499,0.039157294456416,17.6806259988592,36.1459493888684,0.029755303972732,0.158906764266914,7.9134409384603,1.32832305557341,102.965094982738,1.10826567591062,0.981963470319635,0.018036529680365,0,0,0,0,0.137557077625571,0.293264840182648,0.312899543378995,0.242237442922374,0.014041095890411,0,9.40135248667696
Warren County Solar,USA0056888,2,40.789,-75.107,Solar,,,,2012,EPP Renewable Energy,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,3.245,3.68,3.698,3.627,3.351,2.918,2.868,2.83,2.86,3.19,2.99,2.64,New Jersey,40.77,-75.1,9.94676940639269,1.31233904109589,0.190800616438356,0.601925799086758,4.41905707762557,4.32307305936073,56.5122146118721,311.695091324201,230.141324200913,141.077168949772,3.30365296803653,5.96333333333333,68.7453196347032,180.583561643836,169.841324200913,0.318100684931507,81.9225970319635,89.6805011415525,0.930171232876712,0.256328767123288,991.598059360731,1.88916666666667,224.068949771689,0.209292237442922,10.3347358853032,0.182008697245635,0.158050216947797,0.01419616229496,12.2675662552844,9.00212065118029,73.6968930320952,356.214951426439,303.022142491693,248.383399652705,3.01264994899594,8.9689850086415,101.179076748612,295.72241489346,255.011424097361,0.037070762882872,19.0088993512349,35.7401198894829,0.028356711716863,0.259132803250375,7.56801554224209,1.19323157377794,96.0669824078111,0.302358237259005,1,0,0,0,0,0,0.16472602739726,0.339155251141553,0.277739726027397,0.201255707762557,0.017123287671233,0,0.07303369497244
PPL Renewable Energy Merck Solar,USA0056889,1.7,40.7274,-74.3783,Solar,,,,2009,EPP Renewable Energy,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,58619,2019,1.563,0.671,1.591,1.659,1.458,1.369,1.5,2.49,2.42,2.44,2.25,2.39,New Jersey,40.73,-74.38,10.7101712328767,1.29084703196347,0.211609235159817,0.603304794520548,4.33704566210046,4.16648287671233,58.7388127853881,302.301598173516,227.333675799087,141.533675799087,3.24349315068493,7.13085616438356,69.2413242009132,182.012214611872,170.172260273973,0.314542351598173,82.4797203196347,89.6977146118721,0.933163242009132,0.166493150684932,1002.24098173516,2.00059360730594,215.568949771689,1.41647260273973,9.95822474908694,0.210627057669943,0.175028733936816,0.014515092911107,12.6293526388149,9.0417846067099,77.5791276739132,349.101404060597,299.738343211299,252.941130115876,3.01506167935556,9.23604951710999,102.452960495186,293.516074970909,253.782869535706,0.03758544950591,17.3512231978865,35.7632464210329,0.029040293539324,0.175819889417354,8.15735855406486,1.28464664372291,94.8033378710885,0.753581479372366,0.999543378995434,0.000456621004566,0,0,0,0,0.144063926940639,0.314269406392694,0.309360730593607,0.22283105022831,0.009474885844749,0,3.63014868800615
Atlantic City Convention Center,USA0056900,2,39.3639,-74.4408,Solar,,,,2009,Constellation Solar New Jersey  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,59739,2019,2.85,2.979,2.982,3.062,2.99,2.899,3.117,3.08,2.97,2.97,2.91,3,New Jersey,39.37,-74.46,12.3838470319635,1.23080479452055,0.169314452054795,0.606431506849315,3.7318196347032,4.44329680365297,51.978196347032,318.398630136986,232.662671232877,136.377168949772,3.12739726027397,9.37094748858448,65.3897260273973,198.443721461187,179.23401826484,0.314438242009132,84.5926997716895,89.7007831050228,0.936694063926941,0.116493150684932,1013.71015981735,2.22078767123288,201.747488584475,4.03271689497717,8.77090187353792,0.263347008386896,0.13033022791894,0.01430206144779,11.124120011346,9.88089003573104,64.5946924777122,360.645764675023,305.480188319764,256.890850583368,2.87017064425023,9.11223696863646,95.5926189543684,310.064099694699,264.937602773381,0.037310523735058,13.8521324753751,36.4530287675439,0.028984841124135,0.113814451653301,8.72103880181011,1.41039942871649,99.2270178840807,1.96862616194991,0.707762557077626,0.285502283105023,0.006735159817352,0,0,0,0.066552511415525,0.321689497716895,0.34041095890411,0.271004566210046,0.000342465753425,0,73.4171515535204
Gap Pacific Distribution Center,USA0056909,1.2,36.7839,-119.7094,Solar,,,,2008,GSRP,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,2.118,1.925,1.984,1.975,1.905,1.906,1.01,1.97,2.01,2.05,1.98,1.49,California,36.77,-119.7,17.7986301369863,1.06516552511416,0.09878901826484,0.636680365296804,1.52470776255708,2.42248287671233,43.1763698630137,358.532762557078,250.3149543379,73.3563926940639,1.71061643835616,4.14486301369863,54.3682648401826,289.5,225.890753424658,0.301966210045662,52.9735605022831,89.7347511415525,0.918735159817351,0.166684931506849,989.963470319635,1.55268264840183,244.678082191781,1.84795662100457,9.11160371857713,0.22613805537773,0.048122271260547,0.007765579588838,7.10469602282165,7.95270678840003,50.1410459332344,392.401361045498,325.985576207122,194.677370775368,2.75501644309774,4.31111932879148,76.9212459573922,368.451940758088,311.101522222429,0.030216490550052,25.3480694027848,37.7350760364529,0.020089371013404,0.009776792078769,4.99758286897017,0.694812559540535,93.3087868437806,1.16378002752073,0.982191780821918,0.017808219178082,0,0,0,0,0,0.20810502283105,0.390639269406393,0.275684931506849,0.116780821917808,0.0087899543379,8.98481980955958
SAS Solar Farm,USA0056915,2,35.8136,-78.7503,Solar,,,,2009.5,SAS Institute Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,3.134,3.375,3.25,3.29,3.049,2.54,1.837,3.14,2.83,3.03,3.28,3.57,North Carolina,35.81,-78.74,14.7324200913242,1.33759132420091,0.16422894977169,0.603668949771689,3.49309474885845,3.67580479452055,52.9590182648402,325.364840182648,244.196461187215,126.499315068493,2.93972602739726,10.2055936073059,70.3787671232877,205.719292237443,189.788698630137,0.296851826484018,79.0085650684932,89.7004155251141,0.942874429223744,0.146630136986301,997.24200913242,2.41327625570776,196.724315068493,0.347716894977169,9.63771127488492,0.236415048153081,0.1123483496181,0.010666595075055,11.3986291112832,8.90916401331981,64.9168613787947,366.228938486286,317.258207807563,245.77229502956,3.05340919096935,8.61456983606354,104.343468906793,315.666742140446,273.638942335863,0.030020654364034,20.7329037604604,38.2107128848081,0.022325993492,0.101761944450455,6.98634464426864,1.33422826579086,106.834318458809,0.214926539935023,1,0,0,0,0,0,0.053424657534247,0.273630136986301,0.315981735159817,0.292123287671233,0.064840182648402,0,0.063111425642305
Imperial Valley Solar  LLC,USA0056917,199.9,32.6711,-115.5873,Solar,,,,2013.494747,Imperial Valley Solar  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,59765,2019,37.16,500.555,538.685,536.525,536.083,493.285,273.644,,465.56,471.63,459.34,477.96,California,32.69,-115.58,23.5807077625571,0.973455479452055,0.10769100456621,0.627768264840183,0.773828767123288,2.08010844748858,47.1987442922374,357.363926940639,261.741780821918,58.797602739726,1.71518264840183,3.63184931506849,54.7171232876712,316.699086757991,247.338584474886,0.291454566210046,35.1591438356164,89.7495605022831,0.913811643835616,0.198383561643836,1005.43835616438,1.69430365296804,227.369634703196,2.382100456621,10.5231476727258,0.22096273953881,0.071785587288604,0.011933365113215,4.7707949686378,8.30593414700894,56.718161855511,394.461318398183,337.470497934003,183.022758568629,2.44726062275366,6.48626678868564,74.2944200350573,379.617504082147,327.853532867226,0.023443787615909,20.5809444066303,39.700188033968,0.020034300530701,0.01074566511769,6.10146992103934,1.09822323047696,100.714523265864,1.28213280819643,0.958447488584475,0.041552511415525,0,0,0,0,0,0.088356164383562,0.310159817351598,0.296803652968036,0.213584474885845,0.091095890410959,15.961346789361
WWRF Solar Plant,USA0056922,1.5,39.5229,-107.8134,Solar,,,,2009,SunE U6 Holdings LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,2.922,2.973,,2.981,2.809,2.96,2.852,2.75,2.48,2.29,2.27,2.28,Colorado,39.53,-107.82,9.97545662100457,1.24012442922374,0.100137488584475,0.620719178082192,3.38687671232877,4.33405936073059,42.1574200913242,372.974771689498,249.707648401826,110.637671232877,3.34851598173516,-2.84098173515982,65.6462328767123,243.384703196347,203.30696347032,0.303829337899543,59.1553390410959,89.7167762557078,0.934735159817352,0.342739726027397,826.575342465753,1.09670091324201,196.52796803653,1.83143835616438,11.2432715707402,0.291269768641845,0.064987692414659,0.007961588564799,11.0977821900284,9.9773063106058,50.0119916187392,408.259232409447,325.485486052757,199.872706628121,3.14662573329787,6.89361003467477,102.374665924982,349.419891974627,290.183885877116,0.03548136667741,24.5586378404649,36.364377381228,0.023937670134298,0.312894836698853,5.5708417542373,0.670923735908604,83.6876511922827,1.19460076615256,0.974315068493151,0.025684931506849,0,0,0,0,0.158904109589041,0.360616438356164,0.256963470319635,0.179337899543379,0.044178082191781,0,8.34146374546806
DeSoto Next Generation Solar Energy,USA0056929,25,27.3232,-81.8019,Solar,,,,2009,Florida Power & Light Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,58367,2019,49.827,47.421,50.036,48.65,48.2,46.882,45.754,47.26,46.28,45.19,47.46,51.32,Florida,27.33,-81.82,22.0905251141553,1.04664155251142,0.16013053652968,0.633924657534247,2.61040525114155,2.95273173515982,56.0544520547945,326.512328767123,263.626940639269,106.85,2.24600456621005,17.388698630137,76.3730593607306,227.601826484018,218.435388127854,0.279962899543379,80.1645696347032,89.751703196347,0.955243150684932,0.162465753424658,1011.19748858447,3.34454337899543,168.946689497717,2.17780821917808,6.02351948107309,0.285585034892705,0.091155244479181,0.012076952057595,9.54317706891412,8.35937045466664,66.9802525133681,366.868279876454,337.737357570731,245.065374955915,2.93986262530869,6.38481969262639,111.294463610578,324.524948765258,300.4358480497,0.022571992743948,20.3834839159047,42.0949873709051,0.019192256361055,0.010800915983202,5.01525463769487,1.47023198762417,109.277333552343,1.28564190378683,0.968150684931507,0.031849315068493,0,0,0,0,0.000342465753425,0.036301369863014,0.269977168949772,0.600342465753425,0.093036529680365,0,13.6592001361919
Space Coast Next Gen Solar Energy,USA0056930,10,28.4586,-80.6811,Solar,,,,2010,Florida Power & Light Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,61538,2019,18.169,17.551,17.682,18.3,15.557,17.546,16.554,19.59,18.03,16.98,16.34,17.11,Florida,28.45,-80.7,22.7462671232877,1.01381735159817,0.156530582191781,0.633768264840183,2.57970091324201,3.47025114155251,54.2714611872146,326.553082191781,260.328538812785,112.892465753425,2.54292237442922,18.7698858447489,76.6697488584475,218.044063926941,212.254337899543,0.280187328767123,81.2304246575343,89.7430079908676,0.956672374429223,0.128493150684932,1012.4600456621,3.29536529680365,158.213926940639,4.03867579908676,4.42324053629092,0.30496431929974,0.091059996365129,0.012570847524789,9.30559161342491,8.72878024796668,64.0949036516995,366.311519575977,334.018875151129,246.215267282065,2.87509898950518,5.06808525133728,111.388066337069,315.690469789483,293.988605092281,0.022987974803331,11.9792003177781,41.6136769971566,0.018080551985919,0.007190410828416,5.21765986119627,1.39069772537453,100.815800827307,2.11212515626221,0.714840182648402,0.275456621004566,0.007762557077626,0.000799086757991,0.001141552511416,0,0,0.008904109589041,0.217465753424658,0.754794520547945,0.018835616438356,0,79.2309005328026
SunEdison LV Sutton Plant Site,USA0056938,1.2,34.2867,-77.9814,Solar,,,,2009,SunE NC Progress 1 LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,1.683,1.92,1.823,1.216,1.519,0.936,1.736,1.85,1.77,1.75,1.81,1.91,North Carolina,34.29,-77.98,17.2287671232877,1.21528652968037,0.198666324200913,0.612236301369863,3.17876826484018,3.70154566210046,58.1793378995434,313.005251141552,245.048059360731,117.542922374429,2.8296803652968,13.5449771689498,73.1724885844749,203.316894977169,193.094406392694,0.296868150684931,83.2023276255708,89.7074805936073,0.95133904109589,0.116630136986301,1010.98858447489,2.7337100456621,174.961073059361,0.21337899543379,8.1954126736226,0.277473080847145,0.157483489069206,0.010560171448577,9.82242016282009,9.29245390488427,73.5305525138107,356.51620611631,317.479243697729,236.883753223456,2.95961946648858,7.93066615353012,106.847074374934,313.035891252547,275.970465489684,0.033136535579136,16.8934942952088,38.9398667806771,0.023307045811699,0.009786077403134,7.30639660363588,1.53465654478357,107.630446354227,0.173971859680336,1,0,0,0,0,0,0.004452054794521,0.200114155251142,0.357305936073059,0.385730593607306,0.052397260273973,0,0.025857658977402
Solar Blythe LLC,USA0056939,21,33.5917,-114.7444,Solar,,,,2010,NRG Solar Blythe,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,47.624,46.74,45.908,45.47,44.008,42.291,43.32,46.79,45.38,40.34,45.05,45.82,California,33.61,-114.74,23.0881278538813,0.971013698630137,0.115725376712329,0.624168949771689,0.872761415525114,2.20037328767123,49.7247716894977,351.563127853881,259.824885844749,53.6401826484018,1.43675799086758,2.10376712328767,56.3021689497717,313.550228310502,246.471917808219,0.29376598173516,32.9673287671233,89.7278618721461,0.915738584474886,0.25786301369863,990.656392694064,1.64842465753425,204.451255707763,2.60110730593607,10.5438525733565,0.242321722435166,0.060023295847351,0.012315997107087,6.57140535191993,9.32997601072245,59.2309709963984,389.151164870281,335.916233132703,171.549165528644,2.64033007672039,8.02041256870571,74.4255543881306,375.649609322259,327.559337768496,0.024620763461814,19.9681261159231,39.2623678176682,0.019001385909703,0.008131311152244,5.29630850602539,1.11771529140207,105.869351286395,1.52935728506468,0.916324200913242,0.083675799086758,0,0,0,0,0,0.108333333333333,0.297488584474886,0.29851598173516,0.217465753424658,0.078196347031964,22.6382783138305
