name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,generation_data_source,estimated_generation_gwh_2013,estimated_generation_gwh_2014,estimated_generation_gwh_2015,estimated_generation_gwh_2016,estimated_generation_gwh_2017,state,adj_latitude,adj_longitude,avg_air_temperature,avg_alpha,avg_aod,avg_asymmetry,avg_cld_opd_dcomp,avg_cld_reff_dcomp,avg_clearsky_dhi,avg_clearsky_dni,avg_clearsky_ghi,avg_cloud_press_acha,avg_cloud_type,avg_dew_point,avg_dhi,avg_dni,avg_ghi,avg_ozone,avg_relative_humidity,avg_solar_zenith_angle,avg_ssa,avg_surface_albedo,avg_surface_pressure,avg_total_precipitable_water,avg_wind_direction,avg_wind_speed,std_air_temperature,std_alpha,std_aod,std_asymmetry,std_cld_opd_dcomp,std_cld_reff_dcomp,std_clearsky_dhi,std_clearsky_dni,std_clearsky_ghi,std_cloud_press_acha,std_cloud_type,std_dew_point,std_dhi,std_dni,std_ghi,std_ozone,std_relative_humidity,std_solar_zenith_angle,std_ssa,std_surface_albedo,std_surface_pressure,std_total_precipitable_water,std_wind_direction,std_wind_speed,wind_u5,wind_5_10,wind_10_15,wind_15_20,wind_20_25,wind_o25,temp_u0,temp_0_10,temp_10_20,temp_20_30,temp_30_40,temp_o40,wind_power_density
Altech III,USA0050485,25.1,33.915,-116.5551,Wind,,,,1985.864542,Terra-Gen Operating Co-Wind,2019,37.657,37.867,28.752,30.957,21.522,9.16,4.982,U.S. Energy Information Administration,35.31,33.51,30.4,37.34,39.01,California,33.93,-116.54,21.446095890411,1.1459394977169,0.10782700913242,0.629536529680365,0.989206621004566,1.92600799086758,47.0131278538813,360.484474885845,260.505365296804,56.1554794520548,1.25205479452055,2.09006849315068,53.1638127853881,322.266552511415,245.702739726027,0.288520319634703,43.6587248858447,89.6893413242009,0.916708904109589,0.252356164383562,984.500114155251,1.64877853881279,230.881621004566,2.23429223744292,9.50604233749839,0.264694333046213,0.066743469392742,0.010357305621527,6.30416337738915,8.63258013740407,56.4414024035993,396.432579314086,336.272397150538,176.005906214783,2.46068314320315,6.96204891604935,71.8957149451329,383.158118671778,326.946237522221,0.024301540772472,25.6766217822372,39.1155947043539,0.022132379081831,0.01457843205487,5.00424477223019,1.12264400335141,98.8358945210401,1.35551463764215,0.949771689497717,0.050228310502283,0,0,0,0,0,0.104337899543379,0.349200913242009,0.331963470319635,0.186986301369863,0.027511415525114,15.2330932744265
Victory Garden (Tehachapi),USA0050532,18.8,35.0686,-118.3833,Wind,,,,1983.43617,Wind Stream Operations LLC,2019,25.055,25.41,20.576,20.41,22.929,22.219,20.612,U.S. Energy Information Administration,22.85,28.5,29.47,29.46,27.04,California,35.05,-118.38,11.8230821917808,1.16944406392694,0.061098892694064,0.631824200913242,1.53469520547945,1.94737785388128,35.888698630137,407.295547945206,269.887785388128,54.5219178082192,1.50844748858448,-0.419269406392694,44.8751141552511,350.134246575342,249.460730593607,0.294484132420091,43.7342922374429,89.6970331050228,0.909986301369863,0.23558904109589,846.868607305936,0.9037100456621,224.268378995434,2.81230593607306,9.68497325440034,0.264147589286653,0.039386477785346,0.00877970671106,8.30789595254068,7.28090824178296,41.3995462457823,434.574134664032,347.294288623012,163.104188972108,2.55191249988316,5.81656808663112,66.5434380865929,418.534637133105,335.892422114833,0.027782114155359,25.9705649792957,38.5791641096685,0.025077046473541,0.176198816379682,6.22485597025004,0.494246511931667,99.7134479103797,1.55150955436011,0.890753424657534,0.109246575342466,0,0,0,0,0.050114155251142,0.422260273972603,0.304680365296804,0.162557077625571,0.060388127853881,0,23.4678128575707
Mesa Wind Power Corp,USA0050535,29.9,33.9461,-116.6769,Wind,,,,1984,Brookfield Renewable Trading and Marketing LP,2019,29.671,5.007,9.308,7.261,5.21,5.055,2.282,U.S. Energy Information Administration,40.47,37.56,39.79,54.79,47.54,California,33.93,-116.66,20.1202397260274,1.13844520547945,0.098787716894977,0.629536529680365,1.04098059360731,1.92025342465753,44.0441780821918,368.151826484018,261.709360730594,64.5820776255708,1.42248858447489,2.43511415525114,52.8076484018265,319.377168949772,244.597488584475,0.291431621004566,46.3989965753425,89.7114726027397,0.919268264840182,0.219041095890411,965.213812785388,1.54337899543379,197.031050228311,1.84579908675799,9.29167276755073,0.205605083093555,0.060737633987987,0.010357305621527,6.07223954304477,7.58986202608752,51.8877541432679,403.243770963502,337.65937418016,187.488071762493,2.55937192969823,6.39283219909465,72.4358154616435,385.084721128714,327.058639601502,0.025915759739043,27.2392416429513,39.1132389290498,0.022705704977863,0.013050416837057,7.3918266649322,0.880667294589575,98.4423176457322,1.32922306273306,0.970433789954338,0.029566210045662,0,0,0,0,0,0.122260273972603,0.385958904109589,0.31837899543379,0.155365296803653,0.018036529680365,10.5426206952391
Sky River LLC,USA0050536,76.9,35.2608,-118.2469,Wind,,,,1991,Sky River LLC,2019,162.677,172.09,130.557,136.626,138.302,121.86,99.861,U.S. Energy Information Administration,146,140.43,145.2,148.26,137.68,California,35.25,-118.26,12.434497716895,1.14627853881279,0.064388378995434,0.632778538812785,2.07309589041096,2.11033789954338,35.3172374429224,403.880707762557,267.246461187215,76.1437214611872,1.85057077625571,-0.652888127853881,48.6230593607306,322.494863013699,237.682648401826,0.295099315068493,43.1170810502283,89.6843778538813,0.914465753424658,0.120027397260274,850.246232876712,0.931495433789954,216.263242009132,2.54662100456621,9.58420024740796,0.257726112181416,0.037574359482539,0.008945359025397,9.3470502528424,7.2436598304797,40.4857540156168,431.999074117953,343.997069597382,199.521763285379,2.63800371515188,5.89183812565316,76.1381549970058,407.266677154716,326.91454725321,0.027549895780597,25.3459231153409,38.4864426399568,0.023971776893799,0.097217447642398,5.27224441307949,0.514499846885209,104.477806170418,1.55693616639395,0.910045662100457,0.089954337899543,0,0,0,0,0.042694063926941,0.386301369863014,0.342009132420091,0.163356164383562,0.065639269406393,0,20.083535407697
GPS Cabazon Wind LLC,USA0050552,38.9,33.915,-116.7103,Wind,,,,1999,GlidePath Power Operations LLC,2019,66.611,56.71,57.036,57.869,56.819,63.695,47.929,U.S. Energy Information Administration,98.78,83.28,79.66,71.09,74.08,California,33.93,-116.7,20.2002397260274,1.13459817351598,0.102573538812785,0.628942922374429,1.2885399543379,1.9590901826484,44.5885844748858,365.841780821918,260.628310502283,61.5408675799087,1.38538812785388,2.65692922374429,52.290296803653,316.155593607306,241.405479452055,0.294480593607306,47.8154988584475,89.7348333333333,0.918530821917808,0.202958904109589,975.423173515982,1.55175799086758,192.676826484018,1.90462328767123,9.3549202587491,0.230278317206938,0.064576267098744,0.01051098284698,7.09350668110867,7.7388067692019,52.5848490889158,400.548432917682,336.140109910664,185.324981549876,2.51381865099441,6.42317098494506,72.2610791423434,384.260355892023,324.699557606261,0.028323721242728,27.4643773449807,39.1174188648487,0.024355602990716,0.009126865890918,6.40476684436075,0.902553008027318,100.466938435965,1.32220855939076,0.969748858447489,0.030251141552512,0,0,0,0,0,0.125913242009132,0.380707762557078,0.317237442922374,0.155479452054795,0.020662100456621,11.0675102036469
Edom Hills Project 1 LLC,USA0050553,20,33.8817,-116.4603,Wind,,,,2008,Red Marlin Wind Ventures  LLC,2019,46.688,46.637,43.2,44.987,43.827,37.618,28.5,U.S. Energy Information Administration,58.41,65.3,62.52,56.21,58.81,California,33.89,-116.46,21.2064383561644,1.08498630136986,0.109150605022831,0.628901826484018,0.750127853881279,1.78070662100457,47.6130136986301,359.491552511416,260.874315068493,42.7009132420091,1.23926940639269,1.75606164383562,52.6478310502283,327.612328767123,248.992808219178,0.291591666666667,43.6994440639269,89.6962488584475,0.918989726027397,0.254191780821918,985.112671232877,1.57051369863014,227.960616438356,2.31748858447489,10.115525257822,0.265033081065219,0.066928195027121,0.010601948918235,5.38830874865834,8.25505832010087,56.9996416279273,395.6402647693,336.819390619605,145.59129884899,2.47338553321421,6.54587410684655,69.4587412098396,385.682651543834,329.593505788369,0.024169073392204,26.1633569718353,39.132565637774,0.022857407588353,0.014438018243557,5.17501674818227,0.993702412683075,100.3792929063,1.41234368953108,0.940068493150685,0.059931506849315,0,0,0,0,0,0.132077625570776,0.335388127853881,0.314840182648402,0.175799086757991,0.04189497716895,17.1608431305905
San Gorgonio Westwinds II LLC,USA0050690,43.4,33.934,-116.5781,Wind,,,,1999,Terra-Gen Operating Co-Wind,2019,121.571,111.118,114.519,110.141,110.549,120.084,118.956,U.S. Energy Information Administration,118.5,116.49,104.29,104.5,100.91,California,33.93,-116.58,21.1296347031963,1.15517579908676,0.105218150684931,0.629536529680365,0.96636301369863,1.78595319634703,46.166894977169,362.686073059361,260.547374429224,53.016095890411,1.3222602739726,2.52487442922374,52.12899543379,326.162671232877,246.369634703196,0.286049429223744,45.9234440639269,89.7043607305936,0.918754566210045,0.233452054794521,982.481849315069,1.64005707762557,197.721461187215,1.89673515981735,9.32381241492717,0.264529160693558,0.067574729117485,0.010357305621527,6.33693415895161,7.96661462823424,55.5512598030081,398.406364605978,336.146691508758,169.347681702467,2.57741462012581,6.86633779631402,70.5855469146299,385.651043734493,327.226218848205,0.024533830889645,26.9684407626415,39.113981251468,0.02182514656374,0.016221954593893,4.9179467497119,1.10752170842909,97.5276288949184,1.34872790672891,0.966666666666667,0.033333333333333,0,0,0,0,0,0.100342465753425,0.365182648401826,0.333904109589041,0.176598173515982,0.023972602739726,11.3717058027325
Oak Creek Energy Systems I,USA0050754,34.5,35.0439,-118.2764,Wind,,,,1996.666667,Oak Creek Energy System Inc II,2019,62.709,55.517,54.537,65.658,62.262,64.995,58.543,U.S. Energy Information Administration,77.65,71.43,76.26,77.03,72.06,California,35.05,-118.26,13.6932648401826,1.17728424657534,0.068991666666667,0.631729452054795,1.15132420091324,2.15227511415525,38.2125570776256,397.273173515982,267.312785388128,57.8649543378995,1.65673515981735,-0.124885844748858,47.5069634703196,344.226369863014,248.895091324201,0.295342465753425,44.9038835616438,89.697796803653,0.914063926940639,0.245013698630137,880.654109589041,1.02962328767123,228.622945205479,2.81712328767123,9.55730614537086,0.240217009059157,0.040038079208673,0.00895892963739,6.47868011671445,8.23402201303046,44.1851002525618,426.292176544002,344.510568223031,169.346657931662,2.84020391707889,5.9901686471049,69.3810482782286,409.05000533151,333.743942634636,0.028224492672396,26.9015113719663,38.5765494056951,0.02495778216339,0.047459425540366,4.21391411307514,0.577180475250329,97.0390906428278,1.56597277114258,0.892694063926941,0.107305936073059,0,0,0,0,0.020662100456621,0.374429223744292,0.336187214611872,0.186301369863014,0.081735159817352,0.000684931506849,24.7232983511297
East Winds Project,USA0050820,3,33.8909,-116.5415,Wind,,,,1985,Terra-Gen Operating Co-Wind,2019,,4.819,4.87971,7.125,6.615,7.425,6.411,U.S. Energy Information Administration,4.11,3.33,5.1,5.52,5.44,California,33.89,-116.54,21.7080821917808,1.10982762557078,0.112410993150685,0.629536529680365,1.02087557077626,1.6527796803653,47.9957762557078,356.624315068493,259.602397260274,45.0341324200913,1.20913242009132,2.53331050228311,53.5705479452055,320.068150684931,245.242351598174,0.29106301369863,45.468144977169,89.7034349315069,0.918067351598173,0.259068493150685,993.783333333333,1.70496575342466,230.567465753425,2.22049086757991,9.63657646215982,0.261835294466977,0.068654948565154,0.010357305621527,6.51131567189289,7.68195454859107,57.6171199940309,392.709161705347,335.349925289262,152.561984855683,2.44101346491362,6.44407146741129,72.3311815022261,381.788237449803,326.754504513772,0.026208805938574,25.8967270453552,39.1381630118642,0.021345655676827,0.009491638378029,4.9595713315768,1.14019614939761,99.1945589075594,1.34577352480036,0.950456621004566,0.049543378995434,0,0,0,0,0,0.102625570776256,0.348972602739726,0.327054794520548,0.182420091324201,0.03892694063927,15.0972825778393
Mojave 16,USA0050821,48,35.045,-118.2642,Wind,,,,1990,Terra-Gen Operating Co-Wind,2019,44.089,35.493,27.245,36.9,34.238,62.516,52.089,U.S. Energy Information Administration,73,60.47,63.99,70.96,43.18,California,35.05,-118.26,13.6932648401826,1.17728424657534,0.068991666666667,0.631729452054795,1.15132420091324,2.15227511415525,38.2125570776256,397.273173515982,267.312785388128,57.8649543378995,1.65673515981735,-0.124885844748858,47.5069634703196,344.226369863014,248.895091324201,0.295342465753425,44.9038835616438,89.697796803653,0.914063926940639,0.245013698630137,880.654109589041,1.02962328767123,228.622945205479,2.81712328767123,9.55730614537086,0.240217009059157,0.040038079208673,0.00895892963739,6.47868011671445,8.23402201303046,44.1851002525618,426.292176544002,344.510568223031,169.346657931662,2.84020391707889,5.9901686471049,69.3810482782286,409.05000533151,333.743942634636,0.028224492672396,26.9015113719663,38.5765494056951,0.02495778216339,0.047459425540366,4.21391411307514,0.577180475250329,97.0390906428278,1.56597277114258,0.892694063926941,0.107305936073059,0,0,0,0,0.020662100456621,0.374429223744292,0.336187214611872,0.186301369863014,0.081735159817352,0.000684931506849,24.7232983511297
Mojave 18,USA0050823,40.5,35.046,-118.2757,Wind,,,,1990,Terra-Gen Operating Co-Wind,2019,53.356,48.069,38.621,48.832,42.156,58.346,49.167,U.S. Energy Information Administration,69.42,60.47,63.74,70.96,42.79,California,35.05,-118.26,13.6932648401826,1.17728424657534,0.068991666666667,0.631729452054795,1.15132420091324,2.15227511415525,38.2125570776256,397.273173515982,267.312785388128,57.8649543378995,1.65673515981735,-0.124885844748858,47.5069634703196,344.226369863014,248.895091324201,0.295342465753425,44.9038835616438,89.697796803653,0.914063926940639,0.245013698630137,880.654109589041,1.02962328767123,228.622945205479,2.81712328767123,9.55730614537086,0.240217009059157,0.040038079208673,0.00895892963739,6.47868011671445,8.23402201303046,44.1851002525618,426.292176544002,344.510568223031,169.346657931662,2.84020391707889,5.9901686471049,69.3810482782286,409.05000533151,333.743942634636,0.028224492672396,26.9015113719663,38.5765494056951,0.02495778216339,0.047459425540366,4.21391411307514,0.577180475250329,97.0390906428278,1.56597277114258,0.892694063926941,0.107305936073059,0,0,0,0,0.020662100456621,0.374429223744292,0.336187214611872,0.186301369863014,0.081735159817352,0.000684931506849,24.7232983511297
Mojave 4,USA0052142,29,35.0506,-118.2572,Wind,,,,1991,Terra-Gen Operating Co-Wind,2019,74.058,74.81,65.278,79.678,70.584,62.891,51.515,U.S. Energy Information Administration,71.79,58.68,62.76,72.32,58.42,California,35.05,-118.26,13.6932648401826,1.17728424657534,0.068991666666667,0.631729452054795,1.15132420091324,2.15227511415525,38.2125570776256,397.273173515982,267.312785388128,57.8649543378995,1.65673515981735,-0.124885844748858,47.5069634703196,344.226369863014,248.895091324201,0.295342465753425,44.9038835616438,89.697796803653,0.914063926940639,0.245013698630137,880.654109589041,1.02962328767123,228.622945205479,2.81712328767123,9.55730614537086,0.240217009059157,0.040038079208673,0.00895892963739,6.47868011671445,8.23402201303046,44.1851002525618,426.292176544002,344.510568223031,169.346657931662,2.84020391707889,5.9901686471049,69.3810482782286,409.05000533151,333.743942634636,0.028224492672396,26.9015113719663,38.5765494056951,0.02495778216339,0.047459425540366,4.21391411307514,0.577180475250329,97.0390906428278,1.56597277114258,0.892694063926941,0.107305936073059,0,0,0,0,0.020662100456621,0.374429223744292,0.336187214611872,0.186301369863014,0.081735159817352,0.000684931506849,24.7232983511297
Mojave 3,USA0052143,23.5,35.068,-118.2898,Wind,,,,1991,Terra-Gen Operating Co-Wind,2019,61.721,66.75966,53.314,64.184,56.668,59.211,48.016,U.S. Energy Information Administration,55.92,50.85,54.14,61.27,50.3,California,35.05,-118.3,12.6366438356164,1.1137397260274,0.067285251141553,0.631729452054795,1.31339383561644,1.96838698630137,37.5018264840183,400.143835616438,268.174315068493,58.4036529680365,1.46689497716895,-0.650114155251142,46.9802511415525,343.435730593607,248.32203196347,0.299861415525114,44.2896073059361,89.7175342465753,0.911606164383561,0.214493150684931,867.576484018265,0.924018264840183,220.01095890411,2.80173515981735,9.99002034754584,0.247085589263807,0.03551156367463,0.00895892963739,7.20736225412911,7.61840281344241,43.1020266328662,429.093714254457,345.562536024602,175.332267958779,2.58548811761373,5.84185222595462,68.6019835298453,411.853275761269,334.486097094178,0.030251457111303,26.7095601863467,38.5716510558696,0.023465463953011,0.036295259242742,5.05956253306551,0.488023990385216,101.17104788491,1.55490876949674,0.893264840182648,0.106735159817352,0,0,0,0,0.05,0.389840182648402,0.312899543378995,0.166095890410959,0.08013698630137,0.001027397260274,23.9479823764085
Mojave 5,USA0052144,22.5,35.076,-118.2487,Wind,,,,1991,Terra-Gen Operating Co-Wind,2019,62.235,68.967,55.853,65.104,56.622,55.605,42.302,U.S. Energy Information Administration,59.03,48.86,52.68,59.46,48.66,California,35.09,-118.26,12.264497716895,1.08217351598174,0.071268892694064,0.631729452054795,1.2584303652968,1.80033219178082,38.1414383561644,398.639840182648,268.110616438356,50.8111872146119,1.32420091324201,-1.10627853881279,46.6549086757991,346.509474885845,249.720319634703,0.297784703196347,42.5828926940639,89.6813036529681,0.912381278538813,0.201808219178082,859.995433789954,0.924828767123288,214.468378995434,2.74591324200913,9.86275776491782,0.281266829279484,0.042083714533188,0.00895892963739,7.1881884924764,7.18011961346197,44.3359653807339,428.136072059045,345.457475760077,159.298770050765,2.44022767778976,6.2946673694707,68.0720020602404,413.514772448959,335.236627868642,0.02931098791551,26.2425537151164,38.558170858976,0.024906965085712,0.035569980237399,4.80676627066223,0.537598853939373,102.004614924353,1.5499430573597,0.903196347031964,0.096803652968037,0,0,0,0,0.0587899543379,0.385958904109589,0.316095890410959,0.170890410958904,0.068264840182648,0,22.9488816757858
Victory Garden Phase IV LLC,USA0052160,22,35.076,-118.3664,Wind,,,,1990,Terra-Gen Operating Co-Wind,2019,43.618,37.462,31.613,34.213,31.493,29.02,24.566,U.S. Energy Information Administration,39.53,40.52,40.88,39.43,22.04,California,35.09,-118.38,12.940296803653,1.11787328767123,0.06685946347032,0.632778538812785,1.63476826484018,2.46083447488584,36.79600456621,400.358219178082,267.515639269406,68.3828767123288,1.91769406392694,0.038527397260274,48.6932648401826,329.026826484018,243.558789954338,0.294830479452055,44.5779429223744,89.7153675799087,0.911238584474886,0.203397260273973,861.94600456621,0.977168949771689,219.092808219178,2.76033105022831,9.68488722449451,0.2547105258534,0.044128612513948,0.008945359025397,8.13070679478903,8.49724954828581,42.6347078959132,429.306709062581,344.746032830943,184.061418250888,2.66371820631591,5.31580617780837,73.5506960276004,407.878378368618,331.221098975828,0.027305913818265,25.9212659286497,38.5578123346467,0.024087600209258,0.107024352589906,4.30221696274139,0.495352117502713,101.420073096094,1.55115088514559,0.897374429223744,0.102625570776256,0,0,0,0,0.037557077625571,0.377853881278539,0.336187214611872,0.174200913242009,0.074086757990868,0.000114155251142,23.1009264342306
